#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-06-30-15-05-37
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1391765557.490208	COszHG18HFaH0geOz6	192.168.100.103	59661	192.168.100.102	3476	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.490366	CKPVz2ux4TjTObZ5	192.168.100.103	59661	192.168.100.102	10024	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.493914	CXXyFxnfG0sOXjSr8	192.168.100.103	59661	192.168.100.102	981	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.494011	CWEqax2XeaxjXiBW01	192.168.100.103	59661	192.168.100.102	35500	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.494152	C4evrg351EKsr7qCEh	192.168.100.103	59661	192.168.100.102	15004	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.582162	CXs8mS2v35vVGmyLN8	192.168.100.103	59660	192.168.100.102	9	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.582181	CYB9gT13GUeVHhvI3	192.168.100.103	59660	192.168.100.102	2170	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.587757	CIrfWB14dGHQkKcPWd	192.168.100.103	59660	192.168.100.102	3659	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.587770	CEBXbZ3FGWvOf6uo78	192.168.100.103	59660	192.168.100.102	27715	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.591784	CfByAp4QZEITlwSlAb	192.168.100.103	59660	192.168.100.102	15742	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.591793	Cq4noh1Otw7mHVr4Nh	192.168.100.103	59660	192.168.100.102	1322	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.591960	C9WLAQtNWyIHDQYcl	192.168.100.103	59660	192.168.100.102	2301	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.594678	CPcqzS2Bpc2c4Kuo29	192.168.100.103	59660	192.168.100.102	1029	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.594691	Cx6FRz1Hw2h57UsVFj	192.168.100.103	59660	192.168.100.102	3052	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.597627	CeKk2D2tODPpb3Thgi	192.168.100.103	59660	192.168.100.102	9968	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.683015	COzS8o5VOnFMQW6P5	192.168.100.103	59661	192.168.100.102	2170	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.683034	C1lkBC1Z67HKEznKfh	192.168.100.103	59661	192.168.100.102	9	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.687603	CfYpJ4NOCQ7R24X7	192.168.100.103	59661	192.168.100.102	27715	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.687615	Cp67yussaGbXPeI6l	192.168.100.103	59661	192.168.100.102	3659	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.692292	CdBGre47n5B5eMISua	192.168.100.103	59661	192.168.100.102	1322	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.692301	Cyo1S84lrxiDHHoA0l	192.168.100.103	59661	192.168.100.102	15742	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.695088	CdFZhI2EWte12YfQ5l	192.168.100.103	59661	192.168.100.102	1029	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.695097	CnF9Tt4pQ3InVw8Etb	192.168.100.103	59661	192.168.100.102	2301	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.697812	CewaiX1n0SJxSz6HA2	192.168.100.103	59661	192.168.100.102	9968	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.697823	CUkLT92Pw5saHUGpTj	192.168.100.103	59661	192.168.100.102	3052	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.783816	CYsGno4bDeEDBWseRd	192.168.100.103	59660	192.168.100.102	5902	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.783834	Cx8VlB13WvfTaQXlpj	192.168.100.103	59660	192.168.100.102	1417	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.787453	C5qjsc1puhRC3Ruv61	192.168.100.103	59660	192.168.100.102	8088	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.787466	CNxyX21hP0snlWhtj4	192.168.100.103	59660	192.168.100.102	1216	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.792715	CUg23A2rpsNiynYKWi	192.168.100.103	59660	192.168.100.102	6580	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.792810	COAG1j3ukrhmVHQEwk	192.168.100.103	59660	192.168.100.102	555	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.795715	C8UI7u2nsgHqZYXu6d	192.168.100.103	59660	192.168.100.102	21571	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.795726	Czn9Bg2Ug8tcW2d8pc	192.168.100.103	59660	192.168.100.102	1111	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.799282	C1dam92u3rimdggiyk	192.168.100.103	59660	192.168.100.102	10004	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.799377	CxtKcz3WMHCogSsUXh	192.168.100.103	59660	192.168.100.102	15000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.884727	CdKQpDO5xkwZwUVYi	192.168.100.103	59661	192.168.100.102	1417	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.884746	CdhPKu1dOPqYW31vQe	192.168.100.103	59661	192.168.100.102	5902	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.887647	CrpkEs1x24klLkTaU5	192.168.100.103	59661	192.168.100.102	1216	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.887656	CvMFn5dJazJbMRNSe	192.168.100.103	59661	192.168.100.102	8088	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.894126	CrLINa40kALWo7Ezq1	192.168.100.103	59661	192.168.100.102	555	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.894135	CRK7Eo3XB0uSKzIkHd	192.168.100.103	59661	192.168.100.102	6580	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.896905	CKpk3Y2oGJVC2nMFy6	192.168.100.103	59661	192.168.100.102	1111	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.897000	Cx0xSZ1xjHtR5XweWa	192.168.100.103	59661	192.168.100.102	21571	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.899211	CEzMbu6YtAWY1WG7	192.168.100.103	59661	192.168.100.102	15000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1391765557.899224	CJ5e7X2qyTVRCMVk82	192.168.100.103	59661	192.168.100.102	10004	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
